title,authors,id,source,date,url,abstract
Combined high-intensity interval training and green tea supplementation enhance metabolic and antioxidant status in response to acute exercise in overweight women,"Elham Ghasemi, Mohammad Esmaeil Afzalpour, Shila Nayebifar",PMC10718018,The Journal of Physiological Sciences : JPS,2020-06-25,https://doi.org/10.1186/s12576-020-00756-z,High-intensity interval training combined with green tea supplementation was studied in overweight women. This combination significantly improved metabolic and antioxidant status compared to training or supplementation alone.
Update: Is exercise-induced oxidative stress a friend or foe?,Scott K. Powers; Mari Carmen Gomez-Cabrera,PMC13159460,biomedrxiv,2026-04-01,https://doi.org/10.1016/j.smhs.2026.03.006,"Exercise increases reactive oxygen species (ROS), which can cause oxidative damage. However, these ROS also act as signaling molecules, promoting beneficial exercise adaptations like increased mitochondria and antioxidant capacity. The net effect of exercise-induced ROS is a balance between damage and adaptive signaling."
The combination of exercise training and  Zataria multiflora  supplementation increase serum irisin levels in postmenopausal women,"Abbass Ghanbari-Niaki, Ayoub Saeidi, Mehdi Ahmadian, Leila Gharahcholo, Nooshin Naghavi, Mohammad Fa...",PMC5884011,Integrative Medicine Research,2018-01-31,https://doi.org/10.1016/j.imr.2018.01.007,This study investigated the effects of exercise and *Zataria multiflora* supplementation on irisin levels in postmenopausal women. Combining exercise and supplementation significantly increased irisin compared to a control group.
The effects of endogenously‐ and exogenously‐induced hyperketonemia on exercise performance and adaptation,"David J. Dearlove, Adrian Soto Mota, David Hauton, Katherine Pinnick, Rhys Evans, Jack Miller, Roman...",PMC9133544,Physiological Reports,2022-05-25,https://doi.org/10.14814/phy2.15309,"This study compared exercise capacity and adaptation with carbohydrate-rich, ketone-supplemented, and ketogenic diets. Ketone supplementation improved exercise capacity, while a ketogenic diet impaired it and reduced insulin sensitivity."
Individualised Exercise Training Enhances Antioxidant Buffering Capacity in Idiopathic Pulmonary Fibrosis,"Tim J. M. Wallis, Magdalena Minnion, Anna Freeman, Andrew Bates, James M. Otto, Stephen A. Wootton, ...",PMC10451244,Antioxidants,2023-08-20,https://doi.org/10.3390/antiox12081645,"An 8-week individualized exercise program was studied in idiopathic pulmonary fibrosis (IPF) patients. The program improved exercise capacity and antioxidant buffering capacity, suggesting a potential mechanism for exercise benefits."
Redox Mechanism of Reactive Oxygen Species in Exercise,"Feng He, Juan Li, Zewen Liu, Chia-Chen Chuang, Wenge Yang, Li Zuo",PMC5097959,biomedrxiv,2016-11-07,https://doi.org/10.3389/fphys.2016.00486,"This review examines reactive oxygen species (ROS) production and antioxidant defenses during various exercise types. Moderate ROS exposure is crucial for adaptive responses, while excessive ROS can cause damage."
Cashew apple juice supplementation enhanced fat utilization during high-intensity exercise in trained and untrained men,"Piyapong Prasertsri, Thapanee Roengrit, Yupaporn Kanpetta, Terdthai Tong-un, Supaporn Muchimapura, J...",PMC3610290,Journal of the International Society of Sports Nutrition,2013-01-01,https://doi.org/10.1186/1550-2783-10-13,Cashew apple juice supplementation was studied for its effect on substrate utilization during high-intensity exercise. CAJ supplementation increased fat oxidation and decreased carbohydrate oxidation during exercise in both trained and untrained men.
Oxidant Antioxidants and Adaptive Responses to Exercise,"Paola Venditti, Mari Carmen Gomez-Cabrera, Yong Zhang, Zsolt Radak",PMC4388022,Oxidative Medicine and Cellular Longevity,2015-01-01,https://doi.org/10.1155/2015/290190,
The effects of physical training on antioxidative status under exercise-induced oxidative stress,"Eun-Young Choi, Youn-Ok Cho",PMC2882571,Nutrition Research and Practice,2007-01-01,https://doi.org/10.4162/nrp.2007.1.1.14,"Physical training's effects on antioxidant status and lipid profiles under exercise-induced oxidative stress were studied in rats. Moderate training enhances antioxidant defenses and reduces the atherosclerotic index, especially during and after exercise."
Comparison of the effects of two antioxidant diets on oxidative stress markers in triathletes,"Claudia D. Schneider, Patricia M. Bock, Georgia F. Becker, Jose Claudio F. Moreira, Adriane Bello-Kl...",PMC6234303,biomedrxiv,2018-03-30,https://doi.org/10.5114/biolsport.2018.74194,This study compared the effects of regular and high antioxidant diets on oxidative stress markers in triathletes. A high antioxidant diet improved several markers of redox status in the athletes.
Impact of Polyphenol Supplementation on Acute and Chronic Response to Resistance Training,"Kyle S. Beyer, Jeffrey R. Stout, David H. Fukuda, Adam R. Jajtner, Jeremy R. Townsend, David D. Chur...",PMC5662159,Journal of Strength and Conditioning Research,2017-11-01,https://doi.org/10.1519/JSC.0000000000002104,This study examined polyphenol blend supplementation's effects on resistance training adaptations. Supplementation increased antioxidant capacity but did not alter strength gains compared to placebo.
Vitamin C and E Supplementation Effects in Professional Soccer Players Under Regular Training,"Claudio C Zoppi, Rodrigo Hohl, Fernando C Silva, Fernanda L Lazarim, Joaquim MF Antunes Neto, Mirtes...",PMC2129167,Journal of the International Society of Sports Nutrition,2006-01-01,https://doi.org/10.1186/1550-2783-3-2-37,This study investigated vitamin C and E supplementation in professional soccer players during training. Supplementation reduced lipid peroxidation and muscle damage but did not improve performance.
Sake Protein Supplementation Affects Exercise Performance and Biochemical Profiles in Power-Exercise-Trained Mice,"Yi-Ming Chen, Che-Li Lin, Li Wei, Yi-Ju Hsu, Kuan-Neng Chen, Chi-Chang Huang, Chin-Hsung Kao",PMC4772068,Nutrients,2016-02-20,https://doi.org/10.3390/nu8020106,A power exercise training program was used to study the effects of sake protein supplementation in mice. Sake protein supplementation enhanced anti-fatigue activity and improved biochemical profiles in trained mice.
Training and Adaptation of Beef Calves to Precision Supplementation Technology for Individual Supplementation in Grazing Systems,"Joshua L. Jacobs, Matt J. Hersom, John G. Andrae, Susan K. Duckett",PMC10525824,Animals : an Open Access Journal from MDPI,2023-09-09,https://doi.org/10.3390/ani13182872,Beef calves were trained to use precision feeders for individual supplementation. The study assessed adaptation rates and feeding patterns of different calf groups to this technology.
Reactive oxygen species promote endurance exercise-induced adaptations in skeletal muscles,"Scott K. Powers, Zsolt Radak, Li Li Ji, Malcolm Jackson",PMC11336304,PMC,2024-05-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11336304/,"Contracting skeletal muscles produce reactive oxygen species (ROS), particularly hydrogen peroxide, which are essential for exercise-induced adaptations. These ROS activate signaling pathways that promote mitochondrial biogenesis and the expression of key muscle proteins."
Antioxidant Supplementation Modulates Neutrophil Inflammatory Response to Exercise-Induced Stress,"Lucrecia Carrera-Quintanar, Lorena Funes, María Herranz-López, Pascual Martínez-Peinado, Sandra Pasc...",PMC7762299,Antioxidants,2020-12-07,https://doi.org/10.3390/antiox9121242,"This study investigated the inflammatory response to exercise and the effect of antioxidant supplements. Antioxidant supplementation appeared to alter neutrophil inflammatory marker release, potentially influencing post-exercise recovery."
Physiological and Neural Adaptations to Eccentric Exercise: Mechanisms and Considerations for Training,"Nosratollah Hedayatpour, Deborah Falla",PMC4620252,BioMed Research International,2015-01-01,https://doi.org/10.1155/2015/193741,"This review examines physiological and neural adaptations to eccentric exercise. It concludes that despite initial damage, eccentric exercise effectively stimulates muscle hypertrophy, increased cortical activity, and improved motor unit function for enhanced muscle performance."
Redox correlation in muscle lengthening and immune response in eccentric exercise,"Feng He, Chia-Chen Chuang, Tingyang Zhou, Qing Jiang, Darlene A. Sedlock, Li Zuo",PMC6307742,biomedrxiv,2018-12-27,https://doi.org/10.1371/journal.pone.0208799,Eccentric exercise in mice and humans was studied for its effects on muscle function and immune cells. Antioxidant supplementation attenuated exercise-induced changes in anti-apoptotic proteins and may protect against muscle dysfunction.
Cardioprotection conferred by exercise training is blunted by blockade of the opioid system,"Tatiana F G Galvão, Katt C Matos, Patrícia C Brum, Carlos E Negrão, Protásio Lemos da Luz, Antônio C...",PMC3044560,Clinics,2011-01-01,https://doi.org/10.1590/S1807-59322011000100026,"Exercise training and other interventions were studied for their cardioprotective effects. Opioid receptor blockade blunted the cardioprotective benefits of exercise training, suggesting a role for opioids in this protection."
Sex differences in the effect of fish-oil supplementation on the adaptive response to resistance exercise training in older people: a randomized controlled trial 1 2,"Mariasole Da Boit, Rachael Sibson, Selvaraj Sivasubramaniam, Judith R Meakin, Carolyn A Greig, Richa...",PMC5183731,The American Journal of Clinical Nutrition,2017-01-01,https://doi.org/10.3945/ajcn.116.140780,"This study investigated fish oil supplementation's effect on resistance training adaptations in older adults, comparing men and women. Fish oil enhanced muscle strength and quality in women, but not in men, though it lowered triglycerides in both sexes."
Vitamin C and E Treatment Blocks Changes in Kynurenine Metabolism Triggered by Three Weeks of Sprint Interval Training in Recreationally Active Elderly Humans,"Victoria L. Wyckelsma, Ada Trepci, Lilly Schwieler, Tomas Venckunas, Marius Brazaitis, Sigitas Kaman...",PMC8465740,Antioxidants,2021-09-10,https://doi.org/10.3390/antiox10091443,Sprint interval training in elderly men altered kynurenine pathway metabolism towards neuroprotection. This beneficial shift was prevented by concurrent vitamin C and E supplementation.
Antioxidant trials—the need to test for stress,Robert John Aitken,PMC7937419,Human Reproduction Open,2021-01-01,https://doi.org/10.1093/hropen/hoab007,
