title,authors,id,source,date,url,abstract
Active Recovery Induces Greater Endurance Adaptations When Performing Sprint Interval Training,"Takaki Yamagishi, John Babraj",PMC6445608,Journal of Strength and Conditioning Research,2019-04-01,https://doi.org/10.1519/JSC.0000000000002787,This study compared the effects of active versus passive recovery during sprint interval training. Active recovery during SIT led to greater improvements in critical power and a tendency for increased maximal power output.
Improved exercise performance and increased aerobic capacity after endurance training of patients with stable polymyositis and dermatomyositis,"Li Alemo Munters, Maryam Dastmalchi, Abram Katz, Mona Esbjörnsson, Ingela Loell, Balsam Hanna, Maria...",PMC3978470,Arthritis Research & Therapy,2013-01-01,https://doi.org/10.1186/ar4263,"This study investigated endurance training in patients with polymyositis or dermatomyositis. Endurance training improved exercise performance and aerobic capacity, with some patients also showing clinical improvement."
Effects of Vitamin C Supplementation on Plasma and Urinary Vitamin C Concentration in Korean Women,"Jayoung Choi, Do-Yeon Kim, Ryowon Choue, Hyunjung Lim",PMC5539213,Clinical Nutrition Research,2017-07-01,https://doi.org/10.7762/cnr.2017.6.3.198,"This study investigated the effects of 100 mg and 2,000 mg vitamin C supplements on Korean women. Both doses increased plasma and urinary vitamin C, with the higher dose reducing oxidative stress and the lower dose reducing fatigue."
Frequency and perceived influence of menopausal symptoms on training and performance in female endurance athletes,"Heather M. Hamilton *, Natalie M. Yarish, Kristin E. Heron",PMC12711079,PLOS One,2025-12-17,https://doi.org/10.1371/journal.pone.0335738,"This study surveyed 187 female endurance athletes aged 40-60 about menopausal symptoms. A high frequency of symptoms was reported, with joint/muscular discomfort, weight gain, and sleep problems most negatively impacting training and performance."
Differences in the Pro/Antioxidative Status and Cellular Stress Response in Elderly Women after 6 Weeks of Exercise Training Supported by 1000 mg of Vitamin C Supplementation,"Małgorzata Żychowska, Ewa Sadowska-Krępa, Elisabetta Damiani, Luca Tiano, Ewa Ziemann, Alicja Nowak-...",PMC9599586,Biomedicines,2022-10-20,https://doi.org/10.3390/biomedicines10102641,This study examined the effects of exercise training with vitamin C supplementation on antioxidant status and cellular stress response in elderly women. Vitamin C supplementation increased oxidative stress markers and influenced minor changes in gene expression related to training adaptation.
The Effects of Strength Training Combined with Vitamin C and E Supplementation on Skeletal Muscle Mass and Strength: A Systematic Review and Meta-Analysis,"Maurilio T. Dutra, Wagner Rodrigues Martins, Alexandre L. A. Ribeiro, Martim Bottaro",PMC6973181,biomedrxiv,2020-01-01,https://doi.org/10.1155/2020/3505209,This systematic review and meta-analysis examined studies on vitamin C and E supplementation combined with strength training. The findings suggest these supplements do not enhance muscle strength or mass and may even attenuate hypertrophy.
Mindfulness Training Enhances Endurance Performance and Executive Functions in Athletes: An Event-Related Potential Study,"Jui-Ti Nien, Chih-Han Wu, Kao-Teng Yang, Yu-Min Cho, Chien-Heng Chu, Yu-Kai Chang, Chenglin Zhou",PMC7474752,Neural Plasticity,2020-01-01,https://doi.org/10.1155/2020/8213710,"A five-week mindfulness program was tested on university athletes. The training improved endurance, executive functions, and reduced neural conflict monitoring."
Vitamin C and E supplementation does not affect heat shock proteins or endogenous antioxidants in trained skeletal muscles during 12 weeks of strength training,"K. T. Cumming, T. Raastad, A. Sørstrøm, M. P. Paronetto, N. Mercatelli, I. Ugelstad, D. Caporossi, G...",PMC7050865,BMC nutrition,2017-08-17,https://doi.org/10.1186/s40795-017-0185-8,This study examined the impact of vitamin C and E supplementation on trained individuals undergoing strength training. The supplementation did not alter acute exercise stress responses or long-term adaptations in heat shock proteins or endogenous antioxidants.
Nicotinic Acid Improves Endurance Performance of Mice Subjected to Treadmill Exercise,"Robert Ringseis, Denise K. Gessner, Anna M. Beer, Yvonne Albrecht, Gaiping Wen, Erika Most, Karsten ...",PMC7240961,Metabolites,2020-04-01,https://doi.org/10.3390/metabo10040138,This study investigated the effect of a high nicotinic acid diet combined with treadmill exercise on mouse endurance performance. The combined treatment significantly improved endurance and altered muscle fiber composition compared to exercise alone or control.
Acclimation Training Improves Endurance Cycling Performance in the Heat without Inducing Endotoxemia,"Joshua H. Guy, David B. Pyne, Glen B. Deakin, Catherine M. Miller, Andrew M. Edwards",PMC4965461,Frontiers in Physiology,2016-07-29,https://doi.org/10.3389/fphys.2016.00318,This study investigated the effects of short-term heat training on endurance cycling performance and immune responses. Heat training improved cycling performance without causing significant immune system challenges.
Oral vitamin C restores endothelial function during acute inflammation in young and older adults,"Elizabeth C. Lefferts, Brooks A. Hibner, Wesley K. Lefferts, Natalia S. Lima, Tracy Baynard, Jacob M...",PMC8582295,biomedrxiv,2021-11-11,https://doi.org/10.14814/phy2.15104,"Oral vitamin C was given to young and older adults during acute inflammation to assess its effect on vascular function. Vitamin C restored endothelial function, but not aortic stiffness, during inflammation."
"An 8-week exergame-based exercise training program improves cardiovascular endurance, muscular strength and endurance performances among primary school children in Taiwan","Chi-Fang Lin, Po-Fu Lee, Yan-Jhu Su, I-Tung Lin, Hsiao-Fang Kao, Yi-Chuan Hung, Mei-Ling Chao, Chien...",PMC12267158,Frontiers in Pediatrics,2025-07-03,https://doi.org/10.3389/fped.2025.1566838,An 8-week exergame program was tested on Taiwanese primary school children. The program significantly improved cardiovascular endurance and muscular strength/endurance compared to a control group.
Exercise Training and Vitamin C Supplementation Affects Ferritin mRNA in Leukocytes without Affecting Prooxidative/Antioxidative Balance in Elderly Women,"Małgorzata Żychowska, Agata Grzybkowska, Monika Wiech, Robert Urbański, Wanda Pilch, Anna Piotrowska...",PMC7554744,International Journal of Molecular Sciences,2020-09-05,https://doi.org/10.3390/ijms21186469,Exercise training with vitamin C supplementation decreased ferritin mRNA in elderly women's leukocytes. This intervention did not alter the prooxidative/antioxidative balance.
Effects of blood flow restriction training on aerobic capacity and performance in endurance athletes: a systematic review and meta-analysis,"Zekai Zhang, Xuejiao Gao, Lang Gao",PMC12217518,"BMC Sports Science, Medicine and Rehabilitation",2025-07-02,https://doi.org/10.1186/s13102-025-01194-3,"This systematic review and meta-analysis evaluated blood flow restriction (BFR) training's effects on endurance athletes. BFR training moderately improves aerobic capacity and endurance performance, and significantly enhances muscle strength."
International Society of Sports Nutrition position stand: effects of dietary antioxidants on exercise and sports performance,Drew E. Gonzalez; Broderick L. Dickerson; Brandon M. Roberts; Jennifer A. Kurtz; Hunter S. Waldman; ...,PMC12915426,Journal of the International Society of Sports Nutrition,2026-02-17,https://doi.org/10.1080/15502783.2026.2629828,"Following a comprehensive review, the International Society of Sports Nutrition (ISSN) has developed an official position on the role of dietary antioxidants in exercise and sport. Antioxidants play a"
ON THE INACTIVATION OF ASCORBIC ACID OXIDASE,"Wendell H. Powers, Charles R. Dawson",PMC2238012,The Journal of General Physiology,1944-01-20,,"Ascorbic acid oxidase is rapidly inactivated during ascorbic acid oxidation, with inactivation partly due to environmental factors and partly inherent to the system. Protective agents like catalase and peroxidase significantly reduce this inactivation without affecting the reaction rate."
Supplementation with Vitamins C and E and Exercise-Induced Delayed-Onset Muscle Soreness: A Systematic Review,"María F. Torre, María Martinez-Ferran, Néstor Vallecillo, Sergio L. Jiménez, Carlos Romero-Morales, ...",PMC7918905,PMC,2021-02-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7918905/,This systematic review examined vitamin C and E supplementation's effect on exercise-induced muscle soreness. The evidence is insufficient to confirm these vitamins minimize delayed-onset muscle soreness.
Elevated hepcidin serum level in response to inflammatory and iron signals in exercising athletes is independent of moderate supplementation with vitamin C and E,"Víctor Díaz, Ana B Peinado, Laura Barba-Moreno, Sandro Altamura, Javier Butragueño, Marcela González...",PMC4562561,Physiological Reports,2015-08-01,https://doi.org/10.14814/phy2.12475,"This study investigated hepcidin levels in athletes after exercise. Hepcidin remained elevated despite vitamin C and E supplementation, indicating these vitamins do not alter the response to inflammatory and iron signals."
Membrane Permeabilities of Ascorbic Acid and Ascorbate,"Christof Hannesschlaeger, Peter Pohl",PMC6164163,Biomolecules,2018-08-17,https://doi.org/10.3390/biom8030073,"This study investigated the membrane permeability of ascorbic acid and ascorbate. Ascorbate permeability is negligible, with transport occurring via protonation/deprotonation, suggesting passive transport is insufficient for vitamin C uptake."
Repeated Inhalation of Peppermint Essential Oil Improves Exercise Performance in Endurance-Trained Rats,"Wei Zhang, Rongpei Shi, Tian Gao, Yang Hu, Jiaheng Zhou, Chenhan Li, Panpan Wang, Hongyan Yang, Wenj...",PMC10254935,Nutrients,2023-05-26,https://doi.org/10.3390/nu15112480,"Repeated inhalation of peppermint essential oil was studied in endurance-trained rats. The oil significantly improved exercise performance and reduced oxidative damage, enhancing training effects."
Vitamin C Is Essential for the Maintenance of Skeletal Muscle Functions,"Shoko Takisawa, Yuka Takino, Jaewon Lee, Shuichi Machida, Akihito Ishigami",PMC9312141,biomedrxiv,2022-06-23,https://doi.org/10.3390/biology11070955,"Long-term vitamin C deficiency was studied in male mice lacking VC synthesis, showing muscle atrophy and reduced physical ability. Vitamin C is essential for maintaining skeletal muscle function in both sexes."
Adaptations to strength training differ between endurance-trained and untrained women,"Olav Vikmoen, Truls Raastad, Stian Ellefsen, Bent R. Rønnestad",PMC7295735,European Journal of Applied Physiology,2020-05-05,https://doi.org/10.1007/s00421-020-04381-x,"Endurance-trained and untrained women underwent 11 weeks of strength training. Concurrent training did not impair strength or hypertrophy gains, but attenuated increases in explosive power."
Can vitamin C supplementation reverse the effects of exercise training in polluted air on oxidative stress markers? A randomized controlled trial,"Amin Eatemadyboroujeni, Mehdi Kargarfard, Hojatollah Alaei",PMC8519622,ARYA Atherosclerosis,2021-01-01,https://doi.org/10.22122/arya.v17i0.2101,"This study investigated the effects of exercise, polluted air, and vitamin C on oxidative stress markers in rats. Vitamin C supplementation did not significantly reverse the increased oxidative stress caused by exercise in polluted air."
Endurance Training Protocol and Longitudinal Performance Assays for  Drosophila melanogaster,"Martin J. Tinkerhess, Sara Ginzberg, Nicole Piazza, Robert J. Wessells",PMC3460591,Journal of Visualized Experiments : JoVE,2012-01-01,https://doi.org/10.3791/3786,"A novel apparatus, the Power Tower, was developed for large-scale endurance training of fruit flies. This system allows for simultaneous training of many flies and tracking of their performance over time."
Antioxidant Vitamin C Prevents Decline in Endothelial Function during Sitting,"Saurabh S. Thosar, Sylvanna L. Bielko, Chad S. Wiggins, James E. Klaunig, Kieren J. Mather, Janet P....",PMC4401065,PMC,2015-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4401065/,This study investigated if Vitamin C prevents endothelial function decline during prolonged sitting. Vitamin C supplementation prevented the impairment of femoral artery dilation after three hours of sitting.
CYP1A2  Genotype and the Ergogenic Effect of Acute Caffeine Intake on Muscular Strength and Endurance Performance in Trained Individuals,"Juan Jesús Montalvo‐Alonso, Marta del Val‐Manzano, Iván Martín‐Rivas, Carmen Ferragut, David Valadés...",PMC12863236,Scandinavian Journal of Medicine & Science in Sports,2026-02-02,https://doi.org/10.1111/sms.70214,"This study investigated if CYP1A2 genotype affects caffeine's ergogenic impact on strength and endurance in trained individuals. Caffeine improved performance, with benefits greatest in AA, intermediate in AC, and minimal in CC genotype carriers."
"Antioxidants and Exercise: A Redox-Informed Framework for Training Adaptation, Performance, and Recovery",Dan Cristian Mănescu; Andrei Tudor; Andreea Maria Mănescu; Iulius Radulian Mărgărit; Cătălin Octavia...,PMC13113188,biomedrxiv,2026-04-07,https://doi.org/10.3390/antiox15040456,"Antioxidants can hinder training adaptations by blunting exercise-induced signals. However, certain food-derived antioxidants may aid recovery without impairing gains. A framework called Redox-Adaptive Periodization is proposed to optimize antioxidant use based on training goals."
Acute Physiological and Thermoregulatory Responses to Extended Interval Training in Endurance Runners: Influence of Athletic Performance and Age,"Felipe García-Pinillos, Víctor Manuel Soto-Hermoso, Pedro Ángel Latorre-Román",PMC4723170,Journal of Human Kinetics,2015-12-22,https://doi.org/10.1515/hukin-2015-0123,"This study examined the physiological and thermoregulatory responses of endurance runners to extended interval training. No significant differences were found based on athletic performance or age, suggesting similar responses at comparable relative intensities."
The Role of Vitamin C in Two Distinct Physiological States: Physical Activity and Sleep,"Aneta Otocka-Kmiecik, Aleksandra Król",PMC7767325,biomedrxiv,2020-12-21,https://doi.org/10.3390/nu12123908,"This paper reviews the relationship between vitamin C, physical activity, and sleep. Vitamin C supplementation may benefit sleep health and aspects of physical activity, potentially by influencing oxidative stress."
Effects of Endurance and Endurance–Strength Training on Endothelial Function in Women with Obesity: A Randomized Trial,"Marzena Ratajczak, Damian Skrypnik, Paweł Bogdański, Edyta Mądry, Jarosław Walkowiak, Monika Szulińs...",PMC6862069,International Journal of Environmental Research and Public Health,2019-11-05,https://doi.org/10.3390/ijerph16214291,"This study compared endurance and combined endurance-strength training in obese women. Endurance training alone improved endothelial function markers, while both improved lipid metabolism."
"Vitamin C—Sources, Physiological Role, Kinetics, Deficiency, Use, Toxicity, and Determination","Martin Doseděl, Eduard Jirkovský, Kateřina Macáková, Lenka Kujovská Krčmová, Lenka Javorská, Jana Po...",PMC7918462,biomedrxiv,2021-02-13,https://doi.org/10.3390/nu13020615,"This review discusses vitamin C's broad physiological roles beyond its antioxidant function, including its impact on iron absorption and epigenetic processes. While essential for preventing scurvy, high doses can be pro-oxidant and potentially harmful, with limited proven benefits for other diseases."
The Effect of Antioxidant Supplementation on Fatigue during Exercise: Potential Role for NAD + (H),"John Mach, Adrian W. Midgley, Steve Dank, Ross S. Grant, David J. Bentley",PMC3257644,Nutrients,2010-03-10,https://doi.org/10.3390/nu2030319,"This study investigated the impact of antioxidant supplementation on exercise fatigue and NAD+ levels. Antioxidant supplementation increased exercise time to fatigue and serum NAD+ levels, suggesting reduced oxidative stress improved aerobic respiration."
Influence of endurance and endurance–strength training on mineral status in women with abdominal obesity: a randomized trial,"Damian Skrypnik, Paweł Bogdański, Katarzyna Skrypnik, Edyta Mądry, Joanna Karolkiewicz, Monika Szuli...",PMC6709101,Medicine,2019-03-01,https://doi.org/10.1097/MD.0000000000014909,"Endurance and endurance-strength training were compared in abdominally obese women. Endurance-strength training showed more favorable effects on mineral balance, particularly for iron, magnesium, zinc, and copper."
Ascorbic Acid Alleviates Water Stress in Young Peach Trees and Improves Their Performance after Rewatering,"Consuelo Penella, Ángeles Calatayud, Juan C. Melgar",PMC5611396,Frontiers in Plant Science,2017-09-20,https://doi.org/10.3389/fpls.2017.01627,"Ascorbic acid was applied to young peach trees to study its effect on water stress tolerance. Ascorbic acid improved physiological recovery and reduced cell damage in water-stressed trees, suggesting its potential as a management tool."
Antioxidant Supplementation Impairs Changes in Body Composition Induced by Strength Training in Young Women,"MAURILIO T. DUTRA, SÁVIO ALEX, ALYSON F. SILVA, LEE E. BROWN, MARTIM BOTTARO",PMC6413849,International Journal of Exercise Science,2019-01-01,,This study examined the effects of strength training with antioxidant supplementation on body composition in young women. Antioxidant supplementation impaired strength training-induced gains in fat-free mass and reductions in fat mass.
