title,authors,id,source,date,url,abstract
Is  time‐restricted  eating (8/16) beneficial for body weight and metabolism of obese and overweight adults? A systematic review and meta‐analysis of randomized controlled trials,"Lu Huang, Yan Chen, Shu Wen, Danhua Lu, Xiaoyang Shen, Hongxia Deng, Liangzhi Xu",PMC10002957,biomedrxiv,2022-12-19,https://doi.org/10.1002/fsn3.3194,"This meta-analysis examined randomized controlled trials on 8/16 time-restricted eating in overweight and obese adults. The intervention led to significant reductions in body weight and fat mass, and improved insulin resistance."
Effects of time-restricted eating without caloric restriction on blood pressure and cardiometabolic profile in non-diabetic adults: a systematic review and meta-analysis of randomized controlled trials,"Xin Yi, Jie Yan, Ummi Nadira Daut, Razif Abas, Raja Abdul Wafy Raja Muhammad Rooshdi, Chongshuang Ya...",PMC12672340,Frontiers in Nutrition,2025-11-19,https://doi.org/10.3389/fnut.2025.1631477,"This meta-analysis evaluated time-restricted eating (TRE) without caloric restriction in non-diabetic adults. TRE significantly reduced blood pressure, heart rate, glucose, insulin, and BMI, but not lipid profiles."
A randomized feasibility trial of time-restricted eating during pregnancy in people with increased risk of gestational diabetes,"Hanna M.S. Skarstad, Kamilla L. Haganes, Md Abu Jafar Sujan, Trine M. Gellein, Mariell K. Johansen, ...",PMC11439041,Scientific Reports,2024-09-28,https://doi.org/10.1038/s41598-024-72913-y,A randomized trial tested a 10-hour time-restricted eating window for pregnant individuals at risk of gestational diabetes. The intervention was feasible but did not improve glycemic control or other cardiometabolic outcomes.
Momentary Predictors of Insulin Restriction Among Adults With Type 1 Diabetes and Eating Disorder Symptomatology,"Rhonda M. Merwin, Natalia O. Dmitrieva, Lisa K. Honeycutt, Ashley A. Moskovich, James D. Lane, Nancy...",PMC4876774,Diabetes Care,2015-11-01,https://doi.org/10.2337/dc15-0753,This study examined momentary predictors of insulin restriction in adults with type 1 diabetes and eating disorder symptomatology. Heightened negative affect and breaking dietary rules predicted insulin restriction.
"Effect of a ketogenic diet, time-restricted eating, or alternate-day fasting on weight loss in adults with obesity: a randomized clinical trial","José Ignacio Martínez-Montoro, Borja Bandera, Mario Gutiérrez-Bedmar, Ana María Gómez-Pérez, Manuel ...",PMC12220164,BMC Medicine,2025-07-01,https://doi.org/10.1186/s12916-025-04182-z,"A randomized trial compared calorie-restricted ketogenic diets, time-restricted eating, and alternate-day fasting to a Mediterranean diet for weight loss in adults with obesity. Ketogenic diet, modified alternate-day fasting, and late time-restricted eating resulted in greater weight loss than the Mediterranean diet."
Effects of 8-hour time restricted feeding on body weight and metabolic disease risk factors in obese adults: A pilot study,"Kelsey Gabel, Kristin K. Hoddy, Nicole Haggerty, Jeehee Song, Cynthia M. Kroeger, John F. Trepanowsk...",PMC6004924,biomedrxiv,2018-05-11,https://doi.org/10.3233/NHA-170036,This pilot study examined the effects of 8-hour time-restricted feeding on obese adults over 12 weeks. The intervention led to mild weight loss and a reduction in systolic blood pressure compared to a control group.
The Effect of Early Time-Restricted Feeding on Glycemic Profile in Adults: A Systematic Review of Interventional Studies,"Demetrios Bitsanis, Konstantinos Giannakou, Elena Hadjimbei, Stavri Chrysostomou",PMC9382685,biomedrxiv,2022-03-31,https://doi.org/10.1900/RDS.2022.18.10,"This systematic review analyzed interventional studies on early time-restricted feeding (eTRF) and its impact on adult glycemic profiles. eTRF appears to positively affect glucose and insulin markers, particularly in healthy individuals with normal BMI."
Time-restricted eating with or without low-carbohydrate diet reduces visceral fat and improves metabolic syndrome: A randomized trial,"Mingqian He, Jingya Wang, Qian Liang, Meng Li, Hui Guo, Yue Wang, Cuomu Deji, Jing Sui, Ya-wen Wang,...",PMC9589024,Cell Reports Medicine,2022-10-10,https://doi.org/10.1016/j.xcrm.2022.100777,"This randomized trial investigated time-restricted eating (TRE) with or without a low-carbohydrate diet (LCD) for metabolic syndrome. TRE, alone or combined with LCD, reduced visceral fat and improved metabolic markers, with the combination showing the most benefits."
Timing of daily calorie loading affects appetite and hunger responses without changes in energy metabolism in healthy subjects with obesity,"Leonie C. Ruddick-Collins, Peter J. Morgan, Claire L. Fyfe, Joao A.N. Filipe, Graham W. Horgan, Klaa...",PMC9605877,biomedrxiv,2022-10-04,https://doi.org/10.1016/j.cmet.2022.08.001,"A study compared morning-loaded versus evening-loaded calorie-restricted diets in individuals with obesity. While weight loss and energy expenditure were similar, the morning-loaded diet significantly reduced hunger, suggesting it may improve adherence to weight loss plans."
Post-intervention sustainability of time-restricted eating versus caloric restriction: a secondary analysis,De-An Chen; Raul Herrera Pena; Niki Oldenburg; Qi Wang; Erika Helgeson; Brad Yentzer; Abdisa Taddese...,PMC12913024,International Journal of Obesity (2005),2025-11-28,https://doi.org/10.1038/s41366-025-01968-2,Rising obesity rates necessitate sustainable weight management strategies. Current lifestyle guidelines focus on reducing caloric intake through personalized interventions to promote compliance. This 
Associations between Timing and Duration of Eating and Glucose Metabolism: A Nationally Representative Study in the U.S.,"Marriam Ali, Sirimon Reutrakul, Gregory Petersen, Kristen L. Knutson",PMC9919634,Nutrients,2023-02-01,https://doi.org/10.3390/nu15030729,"This study examined the association between eating timing and duration with glucose metabolism in a U.S. population. Earlier eating start times were linked to lower fasting glucose and insulin resistance, independent of eating duration."
Association between Timing of Energy Intake and Insulin Sensitivity: A Cross-Sectional Study,"Vittobai Rashika Rangaraj, Alankrita Siddula, Helen J. Burgess, Silvana Pannain, Kristen L. Knutson",PMC7071301,biomedrxiv,2020-02-16,https://doi.org/10.3390/nu12020503,This study examined the relationship between when people eat and their insulin sensitivity. Eating more calories earlier in the day was linked to better insulin sensitivity.
Effects of Time-Restricted Eating on Nonalcoholic Fatty Liver Disease,"Xueyun Wei, Bingquan Lin, Yan Huang, Shunyu Yang, Chensihan Huang, Linna Shi, Deying Liu, Peizhen Zh...",PMC10024204,JAMA Network Open,2023-03-17,https://doi.org/10.1001/jamanetworkopen.2023.3513,"A randomized trial compared time-restricted eating to daily calorie restriction for nonalcoholic fatty liver disease. Both interventions similarly reduced liver fat, with no added benefits from time-restricted eating."
Early but not late time-restricted eating improves an actigraphy-estimated sleep quality in women with overweight or obesity: secondary analysis of the crossover ChronoFast trial,Beeke Peters; Jennifer Jokisch; Julia Schwarz; Bettina Schuppelius; Andreas F. H. Pfeiffer; Andreas ...,PMC13246623,Frontiers in Nutrition,2026-05-26,https://doi.org/10.3389/fnut.2026.1823259,"Metabolic disorders are closely linked to sleep disturbances. Time-restricted eating (TRE) can improve metabolic disturbances, but its impact on sleep quality is insufficiently studied and recommendat"
The effect of time-restricted eating on arterial stiffness indices in men with metabolic syndrome: study protocol for a randomized controlled trial,"Aliyeh Ghannadzadeh Yazdi, Mohammad Masoumvand, Elena Philippou, Alireza Hatami, Zahra Dehnavi, Hani...",PMC11529165,Trials,2024-07-22,https://doi.org/10.1186/s13063-024-08284-6,This randomized controlled trial protocol outlines a study comparing time-restricted eating to standard dietary advice for men with metabolic syndrome. The study aims to determine the effect of time-restricted eating on arterial stiffness indices.
Time-Restricted Eating as a Nutrition Strategy for Individuals with Type 2 Diabetes: A Feasibility Study,"Evelyn B. Parr, Brooke L. Devlin, Karen H. C. Lim, Laura N. Z. Moresi, Claudia Geils, Leah Brennan, ...",PMC7690416,biomedrxiv,2020-10-22,https://doi.org/10.3390/nu12113228,"This study assessed the feasibility of time-restricted eating (TRE) for individuals with type 2 diabetes. TRE was found to be feasible, with participants adhering to the eating window approximately five days a week, though it did not significantly improve glycemic control or reduce body mass."
"Time-Restricted Feeding Improves Glucose Tolerance in Rats, but Only When in Line With the Circadian Timing System","Paul de Goede, Ewout Foppen, Wayne I. G. R. Ritsema, Nikita L. Korpel, Chun-Xia Yi, Andries Kalsbeek",PMC6712481,Frontiers in Endocrinology,2019-08-21,https://doi.org/10.3389/fendo.2019.00554,"Time-restricted feeding (TRF) in rats was studied to assess its impact on glucose tolerance across different times of day. TRF aligned with the active phase improved glucose tolerance, while feeding out of sync worsened it."
Effect of exercise alone and in combination with time-restricted eating on cardiometabolic health in menopausal women,"Beata Jóźwiak, Remigiusz Domin, Monika Krzywicka, Ida Laudańska-Krzemińska",PMC11494798,Journal of Translational Medicine,2024-10-21,https://doi.org/10.1186/s12967-024-05738-y,This study compared exercise alone versus exercise with time-restricted eating in menopausal women. Combining time-restricted eating with exercise resulted in greater reductions in body mass index and blood pressure than exercise alone.
Effect of time-restricted eating regimen on weight loss is mediated by gut microbiome,"Chensihan Huang, Deying Liu, Shunyu Yang, Yan Huang, Xueyun Wei, Peizhen Zhang, Jiayang Lin, Bingyan...",PMC11238135,iScience,2024-06-06,https://doi.org/10.1016/j.isci.2024.110202,This study investigated the gut microbiome's role in weight loss during a 12-month time-restricted eating program. The gut microbiome composition at baseline can predict an individual's weight loss response to TRE.
Effects of Time-Restricted Feeding on Energy Balance: A Cross-Over Trial in Healthy Subjects,"Riqiang Bao, Yingkai Sun, Yiran Jiang, Lei Ye, Jie Hong, Weiqing Wang",PMC9092453,Frontiers in Endocrinology,2022-04-27,https://doi.org/10.3389/fendo.2022.870054,"This study investigated the effects of time-restricted feeding (TRF) on energy balance in healthy individuals. TRF was found to induce a negative energy balance by increasing fecal and urine energy loss, without altering energy expenditure."
Bibliometric and visual analysis of time-restricted eating,"Shuai Wang, Xiaoxiao Lin, Yihong Guan, Jinyu Huang",PMC9395940,Frontiers in Nutrition,2022-08-09,https://doi.org/10.3389/fnut.2022.979702,"This study analyzed 414 publications on time-restricted eating (TRE) using bibliometric methods. The research shows TRE is a growing field, with key themes including circadian rhythms, obesity, weight loss, and metabolic disease."
Effect of Early Time-Restricted Eating on Metabolic Markers and Body Composition in Individuals with Overweight or Obesity,"Dalila Rubí Mena-Hernández, Guadalupe Jiménez-Domínguez, José D. Méndez, Viridiana Olvera-Hernández,...",PMC11279456,Nutrients,2024-07-09,https://doi.org/10.3390/nu16142187,"This study investigated early time-restricted eating (eTRE) in overweight or obese individuals. eTRE did not significantly improve metabolic markers, body composition, or appetite compared to a control group."
Early time-restricted carbohydrate consumption vs conventional dieting in type 2 diabetes: a randomised controlled trial,"Domenico Tricò, Maria Chiara Masoni, Simona Baldi, Noemi Cimbalo, Luca Sacchetta, Maria Tiziana Scoz...",PMC10789836,PMC,2023-11-16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10789836/,"This study compared early time-restricted carbohydrate consumption with a conventional diet in individuals with type 2 diabetes. Both diets resulted in similar improvements in HbA1c, glucose control, and cardiometabolic markers."
Improvement and Emergence of Insulin Restriction in Women With Type 1 Diabetes,"Ann E. Goebel-Fabbri, Barbara J. Anderson, Janna Fikkan, Debra L. Franko, Kimberly Pearson, Katie We...",PMC3041178,Diabetes Care,2011-03-01,https://doi.org/10.2337/dc10-1547,This study examined characteristics of women with type 1 diabetes who stopped or started insulin restriction over 11 years. Fear of weight gain and diabetes self-care problems are central to both the development and cessation of insulin restriction.
Effects of Early and Late Time-Restricted Feeding on Parameters of Metabolic Health: An Explorative Literature Assessment,"Froso Petridi, Jan M. W. Geurts, Jean Nyakayiru, Anne Schaafsma, Dedmer Schaafsma, Ruth C. R. Meex, ...",PMC11175017,biomedrxiv,2024-05-31,https://doi.org/10.3390/nu16111721,"This literature assessment examined 13 trials on early and late time-restricted feeding's effects on metabolic health. Time-restricted feeding consistently reduced body weight and improved insulin resistance, with early feeding showing a potentially greater benefit for insulin resistance."
Navigating challenges and adherence in time‐restricted eating: A qualitative study,"Hilmi S. Rathomi, Nahal Mavaddat, Judith M. Katzenellenbogen, Sandra C. Thompson",PMC12401815,Nutrition & Dietetics,2025-02-02,https://doi.org/10.1111/1747-0080.12922,"This study explored facilitators, barriers, and strategies for adherence to time-restricted eating. Key findings indicate that flexibility, a non-obsessive mindset, and social support facilitate adherence, while hunger and social conflicts pose challenges."
"Time-restricted eating and autosomal dominant polycystic kidney disease: a pilot, randomized clinical trial","Cortney Steele, Anna Ostrow, Wei Wang, Erin Coleman, Diana George, Kristen Bing, Sumana Ramanathan, ...",PMC11976525,Clinical Kidney Journal,2025-04-01,https://doi.org/10.1093/ckj/sfaf069,"A pilot randomized trial compared time-restricted eating (TRE) with healthy eating advice for ADPKD patients. TRE did not significantly reduce kidney volume, and adherence was moderate, suggesting weight and adiposity loss may be more critical."
Time-restricted eating in Alzheimer's disease: TREAD pilot trial design,"Susan B. Racette, Jordan A. Gunning, Danielle E. Eagan, Isabella Zaniletti, Tracy L. Smith, Candice ...",PMC12612997,Contemporary Clinical Trials Communications,2025-10-26,https://doi.org/10.1016/j.conctc.2025.101564,"The TREAD pilot trial is evaluating the feasibility of a 16-hour fasting, 8-hour eating window intervention for individuals with mild cognitive impairment. It will collect preliminary data on cognitive function and biomarkers to inform future larger studies."
Time-Restricted Eating and Its Metabolic Benefits,"Sneha Mishra, Patress A. Persons, Andrea M. Lorenzo, Swarna S. Chaliki, Sophie Bersoux",PMC10672223,PMC,2023-11-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10672223/,This paper reviews time-restricted eating (TRE) and its metabolic effects. TRE is found to be equivalent to calorie restriction for weight loss and beneficial for various diseases.
Take the reins: a study protocol of a randomized controlled trial testing the effects of time-restricted eating vs. nutrition control on cancer-related fatigue among survivors of hematological malignancies,"Amber S. Kleckner, Carin L. Clingan, Ashraf Z. Badros, Emily N. C. Manoogian, Karen M. Mustian, Satc...",PMC12577101,BMC Nutrition,2025-10-31,https://doi.org/10.1186/s40795-025-01185-0,This study protocol outlines a randomized controlled trial comparing time-restricted eating to nutrition counseling for cancer-related fatigue in blood cancer survivors. The intervention aims to improve fatigue by regulating circadian rhythms and metabolism.
Meal Timing Interventions for Weight Loss and Metabolic Health—What Does the Evidence Tell Us So Far?,"Collin J. Popp, Emily N. C. Manoogian, Blandine Laferrère",PMC12161006,JAMA network open,2025-06-02,https://doi.org/10.1001/jamanetworkopen.2024.42140,
Effects of time-restricted eating on body composition and metabolic parameters in overweight and obese women: a systematic review and meta-analysis,"Shiying Chen, Xiaotian Zhang, Jakub Kortas, Haitao Liu",PMC12479299,Frontiers in Nutrition,2025-09-16,https://doi.org/10.3389/fnut.2025.1664412,"This meta-analysis evaluated time-restricted eating (TRE) in overweight and obese women. TRE significantly reduced body weight and fasting insulin levels, with no adverse effects on lean mass."
"Predicting the restrictive eating, exercise, and weight monitoring compulsions of anorexia nervosa","E. Caitlin Lloyd, Maria Øverås, Øyvind Rø, Bas Verplanken, Anne M. Haase",PMC7256099,Eating and Weight Disorders,2019-03-21,https://doi.org/10.1007/s40519-019-00674-z,"This study compared restrictive eating, exercise, and weight monitoring compulsions in individuals with anorexia nervosa (AN) and healthy controls. Neither AN psychopathology nor trait anxiety predicted the presence of these compulsions, though the study was likely underpowered."
Effects of healthy low-carbohydrate diet and time-restricted eating on weight and gut microbiome in adults with overweight or obesity: Feeding RCT,"Lin Li, Rui Li, Qingying Tian, Yaogan Luo, Ruyi Li, Xiaoyu Lin, Yunjing Ou, Tianyu Guo, Xue Chen, An...",PMC11604488,Cell Reports Medicine,2024-10-24,https://doi.org/10.1016/j.xcrm.2024.101801,"A randomized trial investigated healthy low-carbohydrate diet (HLCD) and time-restricted eating (TRE) effects on weight and gut microbiome. Both HLCD and TRE reduced BMI beyond calorie restriction, with HLCD also reducing fat mass and TRE increasing beneficial gut bacteria."
Effect of Time‐Restricted Eating on Metabolic Adaptation in Adults With Severe Obesity During Early Phase of Weight Loss,Tatiana Almeida de Moraes Campos; Raiane Lira Freitas Brasil; Flávia Fioruci Bezerra,PMC13260697,Journal of Human Nutrition and Dietetics,2026-06-11,https://doi.org/10.1111/jhn.70293,To compare metabolic adaptations at the early phase of weight loss in individuals with severe obesity assigned to two strategies of energy restriction: continuous or in combination with time‐restricte
Twenty-Four Hour Glucose Profiles and Glycemic Variability during Intermittent Religious Dry Fasting and Time-Restricted Eating in Subjects without Diabetes: A Preliminary Study,"Beeke Peters, Christina Laetitia Pappe, Daniela A. Koppold, Katharina Schipp, Bert Arnrich, Andreas ...",PMC11357114,Nutrients,2024-08-12,https://doi.org/10.3390/nu16162663,This study examined 24-hour glucose profiles and variability in non-diabetic individuals undergoing religious fasting or time-restricted eating. Both fasting and time-restricted eating did not negatively impact glycemic control or variability.
"Effects of intermittent (5:2) or continuous energy restriction on basal and postprandial metabolism: a randomised study in normal-weight, young participants","Yangfan Gao, Kostas Tsintzas, Ian A. Macdonald, Sally M. Cordon, Moira A. Taylor",PMC8766278,biomedrxiv,2021-05-26,https://doi.org/10.1038/s41430-021-00909-2,"This study compared intermittent (5:2) and continuous energy restriction in young, normal-weight individuals. Both diets resulted in similar weight loss, but 5:2 IER improved fasting blood glucose and appetite scores more than continuous restriction."
Time-Restricted Eating Without Exercise Enhances Anaerobic Power and Reduces Body Weight: A Randomized Crossover Trial in Untrained Adults,"Zifu Yu, Takeshi Ueda",PMC12473138,Nutrients,2025-09-20,https://doi.org/10.3390/nu17183011,"This study investigated early and delayed time-restricted eating (TRE) in untrained adults. Both TRE methods reduced body weight and improved anaerobic power, with eTRE showing greater weight loss and dTRE greater anaerobic gains."
