title,authors,id,source,date,url,abstract
Targeted Antioxidants in Exercise-Induced Mitochondrial Oxidative Stress: Emphasis on DNA Damage,"Josh Williamson, Gareth Davison",PMC7698504,PMC,2020-11-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7698504/,"This review examines mitochondria-targeted antioxidants and their potential to mitigate exercise-induced mitochondrial oxidative stress, particularly DNA damage. Targeted antioxidants offer a promising approach to address this damage, unlike non-selective antioxidants."
The Effect of Antioxidant Supplementation on Fatigue during Exercise: Potential Role for NAD + (H),"John Mach, Adrian W. Midgley, Steve Dank, Ross S. Grant, David J. Bentley",PMC3257644,PMC,2010-03-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3257644/,"This study investigated the impact of antioxidant supplementation on exercise fatigue and NAD+ levels. Antioxidant supplementation increased exercise time to fatigue and serum NAD+ levels, suggesting reduced oxidative stress improved aerobic respiration."
Skeletal Muscle Redox Signaling in Health and Disease: From Molecular Mechanisms to Therapeutic Exercise Strategies,Hyeong Rok Yun; Manish Kumar Singh; Sunhee Han; Jyotsna S. Ranbhise; Hanjoon Seo; Sung Soo Kim; Insu...,PMC13295415,PMC,2026-05-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13295415/,Skeletal muscle plasticity is modulated by a delicate equilibrium between reactive oxygen species (ROS)-mediated signaling and oxidative distress. Although excessive oxidant accumulation impairs excit
Vitamin C and E antioxidant supplementation may significantly reduce pain symptoms in endometriosis: A systematic review and meta-analysis of randomized controlled trials,"Patrick Bayu *, Jacobus Jeno Wibisono",PMC11142610,PLOS ONE,2024-05-31,https://doi.org/10.1371/journal.pone.0301867,"This systematic review and meta-analysis examined the efficacy of vitamin C and E supplementation for endometriosis pain. The findings suggest that this antioxidant combination significantly reduces chronic pelvic pain, dysmenorrhea, and dyspareunia compared to placebo."
Endogenous and Exogenous Antioxidants in Skeletal Muscle Fatigue Development during Exercise,"Elżbieta Supruniuk, Jan Górski, Adrian Chabowski",PMC9952836,PMC,2023-02-16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952836/,This paper reviews the dual role of reactive oxygen and nitrogen species in skeletal muscle fatigue during exercise. It concludes that both exercise-induced and antioxidant-supplemented ROS/RNS levels can impact muscle function by influencing signaling pathways and redox balance.
Radioiodine-induced oxidative stress in patients with differentiated thyroid carcinoma and effect of supplementation with vitamins C and E and selenium (antioxidants),"Pedro Weslley Rosário, Kelly Cristina Siqueira Batista, Maria Regina Calsolari",PMC10118725,Archives of Endocrinology and Metabolism,2016-02-11,https://doi.org/10.1590/2359-3997000000128,Radioiodine therapy for thyroid cancer was studied for its oxidative stress effects. Antioxidant supplementation significantly reduced this stress.
Vitamin C‐Dependent Intergenerational Inheritance of Enhanced Endurance Performance Following Maternal Exercise,"Haiwang Shi, Jie Li, Fan Li, Haoyang Yu, Fulong Zhang, Tao Wu, Luodan Yang, Yuecheng Li, Rui Hu, Men...",PMC11967756,Advanced Science,2025-02-08,https://doi.org/10.1002/advs.202408912,"Maternal exercise enhances offspring endurance through muscle and mitochondrial changes, with benefits inherited across generations. This effect is mediated by vitamin C's role in regulating DNA methylation via the TET2-SVCT2 pathway."
"The Effect of Combined Vitamin C and Vitamin E Supplementation on Oxidative Stress Markers in Women with Endometriosis: A Randomized, Triple-Blind Placebo-Controlled Clinical Trial","Leila Amini, Razieh Chekini, Mohammad Reza Nateghi, Hamid Haghani, Tannaz Jamialahmadi, Thozhukat Sa...",PMC8172324,Pain Research & Management,2021-01-01,https://doi.org/10.1155/2021/5529741,This study investigated the effects of combined vitamin C and E supplementation on oxidative stress and pain in women with endometriosis. The supplementation significantly reduced oxidative stress markers and pelvic pain symptoms.
"Does quercetin and vitamin C improve exercise performance, muscle damage, and body composition in male athletes?","Gholamreza Askari, Reza Ghiasvand, Jahangir Karimian, Awat Feizi, Zamzam Paknahad, Gholamreza Sharif...",PMC3526124,Journal of Research in Medical Sciences : The Official Journal of Isfahan University of Medical Sciences,2012-04-01,,"This study investigated the effects of quercetin and vitamin C supplementation on male athletes' exercise performance, muscle damage, and body composition. The supplementation did not improve exercise performance but reduced muscle damage and body fat percentage."
Oxidant Antioxidants and Adaptive Responses to Exercise,"Paola Venditti, Mari Carmen Gomez-Cabrera, Yong Zhang, Zsolt Radak",PMC4388022,PMC,2015-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4388022/,
Potential Vitamin E Signaling Mediators in Skeletal Muscle,"Elisabetta Meacci, Antony Chirco, Mercedes Garcia-Gil",PMC11591548,PMC,2024-11-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11591548/,This review examines Vitamin E's role in skeletal muscle and potential signaling mediators. It discusses bioactive sphingolipids and myokines as effectors and the benefits of Vitamin E supplementation for muscle health.
"How N-Acetylcysteine Supplementation Affects Redox Regulation, Especially at Mitohormesis and Sarcohormesis Level: Current Perspective","Aslı Devrim-Lanpir, Lee Hill, Beat Knechtle",PMC7909817,PMC,2021-01-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7909817/,This review examines N-acetylcysteine's effects on exercise-induced oxidative stress and athletic adaptation. It specifically focuses on how NAC influences mitohormesis and sarcohormesis.
Redox Mechanism of Reactive Oxygen Species in Exercise,"Feng He, Juan Li, Zewen Liu, Chia-Chen Chuang, Wenge Yang, Li Zuo",PMC5097959,PMC,2016-11-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5097959/,"This review examines reactive oxygen species (ROS) production and antioxidant defenses during various exercise types. Moderate ROS exposure is crucial for adaptive responses, while excessive ROS can cause damage."
Effects of Quercetin and Citrulline on Nitric Oxide Metabolites and Antioxidant Biomarkers in Trained Cyclists,"Jennifer A. Kurtz, Rafaela G. Feresin, Jacob Grazer, Jeff Otis, Kathryn E. Wilson, J. Andrew Doyle, ...",PMC11767657,Nutrients,2025-01-09,https://doi.org/10.3390/nu17020224,"This study investigated the effects of quercetin and citrulline supplementation on nitric oxide and antioxidant biomarkers in trained cyclists. Neither combined nor independent supplementation significantly improved these biomarkers, suggesting limited ergogenic efficacy in this context."
"Supplementation of Underfed Twin-Bearing Ewes with Herbal Vitamins C and E: Impacts on Birth Weight, Postnatal Growth, and Pre-Weaning Survival of the Lambs","Víctor H. Parraguez, Francisco Sales, Oscar A. Peralta, Eileen Narbona, Raúl Lira, Mónica De los Rey...",PMC7223360,Animals : an Open Access Journal from MDPI,2020-04-09,https://doi.org/10.3390/ani10040652,"Herbal vitamins C and E, alone or with concentrate, were supplemented to underfed twin-bearing ewes. Supplementation improved lamb birth weight and antioxidant capacity, with combined treatment showing the best results."
Resistance-Trained Individuals Are Less Susceptible to Oxidative Damage after Eccentric Exercise,"Ypatios Spanidis, Dimitrios Stagos, Christina Papanikolaou, Konstantina Karatza, Andria Theodosi, Ar...",PMC6079342,PMC,2018-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6079342/,Resistance-trained individuals experienced less oxidative damage and had a stronger antioxidant profile after eccentric exercise compared to untrained individuals. This suggests training status significantly influences exercise-induced oxidative stress and recovery.
Complex Effects of Vitamin E and Vitamin C Supplementation on  in Vitro  Neonatal Mononuclear Cell Responses to Allergens,"Heather J. H. Wassall, Graham Devereux, Anthony Seaton, Robert N. Barker",PMC3798907,Nutrients,2013-08-26,https://doi.org/10.3390/nu5093337,"This study examined how vitamin E and C supplementation affects neonatal immune cells' response to allergens. Vitamin E showed complex effects, sometimes reducing proliferation and other times increasing it, while vitamin C had varied impacts on cytokine production."
Effects of Vitamin E and Zinc Supplementation on Antioxidants in Beta thalassemia major Patients,"Mohammadreza Rashidi, Maryam Aboomardani, Maryam Rafraf, Seyed-Rafie Arefhosseini, Abbasali Keshtkar...",PMC3446117,Iranian Journal of Pediatrics,2011-03-01,,"This study investigated the effects of vitamin E and zinc supplementation on antioxidant levels in beta-thalassemia major patients. Supplementation with vitamin E and/or zinc increased serum levels of these nutrients and BMI, but decreased glutathione peroxidase activity."
Well-Trained Elders Have Antioxidant Responses and an Equal Magnitude of EIMD as Young Adults,"Eva Tékus, Nikolett Lilla Szénási, Edina Szabó, Zoltan Heckel, Tibor Mintál, Tamas Kőszegi, Tamas At...",PMC9332484,PMC,2022-07-22,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9332484/,"This study examined antioxidant responses and muscle damage markers in young and older men after eccentric training. No significant differences in antioxidant capacity or muscle damage were found between the groups, suggesting similar adaptability."
Additional Effects of Nutritional Antioxidant Supplementation on Peripheral Muscle during Pulmonary Rehabilitation in COPD Patients: A Randomized Controlled Trial,"Fares Gouzi, Jonathan Maury, Nelly Héraud, Nicolas Molinari, Héléna Bertet, Bronia Ayoub, Marine Bla...",PMC6501222,Oxidative Medicine and Cellular Longevity,2019-01-01,https://doi.org/10.1155/2019/5496346,This study investigated the effects of antioxidant supplementation during pulmonary rehabilitation in COPD patients. Supplementation did not improve muscle endurance but enhanced muscle strength and reduced muscle weakness.
Effect of six weeks 1000 mg/day vitamin C supplementation and healthy training in elderly women on genes expression associated with the immune response - a randomized controlled trial,"Małgorzata Żychowska, Agata Grzybkowska, Mariusz Zasada, Anna Piotrowska, Danuta Dworakowska, Olga C...",PMC7923494,Journal of the International Society of Sports Nutrition,2021-03-02,https://doi.org/10.1186/s12970-021-00416-6,"This study examined the effect of vitamin C supplementation and exercise on immune gene expression in elderly women. While most genes showed no significant change, vitamin C supplementation showed a tendency to alter IL-6 and IL-10 expression."
The Antioxidant Role of Glutathione and N-Acetyl-Cysteine Supplements and Exercise-Induced Oxidative Stress,"Chad Kerksick, Darryn Willoughby",PMC2129149,PMC,2005-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2129149/,This paper examines the antioxidant roles of glutathione and N-acetyl-cysteine supplements in mitigating exercise-induced oxidative stress. These antioxidants may help maintain cellular function and DNA integrity by reducing oxidative damage.
Comparison of the effects of two antioxidant diets on oxidative stress markers in triathletes,"Claudia D. Schneider, Patricia M. Bock, Georgia F. Becker, Jose Claudio F. Moreira, Adriane Bello-Kl...",PMC6234303,PMC,2018-03-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6234303/,This study compared the effects of regular and high antioxidant diets on oxidative stress markers in triathletes. A high antioxidant diet improved several markers of redox status in the athletes.
Effect of exercise and antioxidant supplementation on cellular lipid peroxidation in elderly individuals: Systematic review and network meta-analysis,"Chunxia Ni, Yiyi Ji, Keke Hu, Kai Xing, Yining Xu, Yanan Gao",PMC9971974,PMC,2023-02-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9971974/,This systematic review and network meta-analysis examined exercise and antioxidant supplementation's effects on cellular lipid peroxidation in the elderly. A combination of aerobic and resistance exercise with placebo intake most effectively reduced lipid peroxidation.
Tribbles 3 blunts exercise-induced skeletal muscle adaptation,"Ran Hee Choi, Abigail McConahay, Mackenzie B. Johnson, Morgan Ojemuyiwa, Brooklyn J. Phillips, Ha-Wo...",PMC12338650,PMC,2025-07-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12338650/,"This study investigated the role of Tribbles 3 (TRB3) in exercise-induced skeletal muscle adaptation. TRB3 overexpression blunts exercise benefits, impairing glucose tolerance and metabolic gene expression, while TRB3 knockout improves glucose tolerance."
Low-Frequency Fatigue as an Indicator of Eccentric Exercise-Induced Muscle Injury: The Role of Vitamin E,"Antonios Kyparos, Michalis G. Nikolaidis, Konstantina Dipla, Andreas Zafeiridis, Vassilis Paschalis,...",PMC3400461,PMC,2012-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3400461/,"This study examined if vitamin E reduces eccentric exercise-induced muscle injury in rats, using low-frequency fatigue as an indicator. Vitamin E supplementation improved muscle force decline and recovery, suggesting it attenuates exercise-induced injury."
"Effect of Eicosapentaenoic Acid (EPA) and Vitamin E on the Blood Levels of Inflammatory Markers, Antioxidant Enzymes, and Lipid Peroxidation in Iranian Basketball Players","R Ghiasvand, M Djalali, SA Djazayery, SA Keshavarz, M Hosseini, Gh Askari, N Jani, N Fardad, F Fateh...",PMC3468972,PMC,2010-03-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3468972/,"This study examined the effects of EPA and vitamin E supplementation on inflammatory markers and antioxidant enzymes in basketball players. EPA with vitamin E reduced TNF-α and increased glutathione reductase, while EPA alone increased MDA."
Redox correlation in muscle lengthening and immune response in eccentric exercise,"Feng He, Chia-Chen Chuang, Tingyang Zhou, Qing Jiang, Darlene A. Sedlock, Li Zuo",PMC6307742,PMC,2018-12-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6307742/,Eccentric exercise in mice and humans was studied for its effects on muscle function and immune cells. Antioxidant supplementation attenuated exercise-induced changes in anti-apoptotic proteins and may protect against muscle dysfunction.
Effect of Antioxidant Vitamin Supplementation on Cardiovascular Outcomes: A Meta-Analysis of Randomized Controlled Trials,"Yizhou Ye, Jing Li, Zhongxiang Yuan",PMC3577664,PLoS ONE,2013-01-01,https://doi.org/10.1371/journal.pone.0056803,"A meta-analysis of randomized controlled trials examined antioxidant vitamin supplementation's effect on cardiovascular outcomes. The study found no significant impact on major cardiovascular events, myocardial infarction, stroke, or death."
High-Dose Astaxanthin Supplementation Suppresses Antioxidant Enzyme Activity during Moderate-Intensity Swimming Training in Mice,"Yingsong Zhou, Julien S Baker, Xiaoping Chen, Yajun Wang, Haimin Chen, Gareth W Davison, Xiaojun Yan",PMC6627865,PMC,2019-05-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6627865/,High-dose astaxanthin supplementation was administered to mice undergoing swimming training. This supplementation suppressed antioxidant enzyme activity and downregulated Nrf2 signaling.
A metabolomic investigation of the effects of vitamin E supplementation in humans,"Max Wong, John K Lodge",PMC3541165,Nutrition & Metabolism,2012-01-01,https://doi.org/10.1186/1743-7075-9-110,"This study investigated plasma metabolome changes after vitamin E supplementation in healthy males. Vitamin E supplementation altered lysophosphatidylcholine levels, suggesting an influence on phospholipid metabolism."
"Effect of Antioxidant Supplementation on NET Formation Induced by LPS In Vitro; the Roles of Vitamins E and C, Glutathione, and N-acetyl Cysteine","Germán Muñoz-Sánchez, Lucila A. Godínez-Méndez, Mary Fafutis-Morris, Vidal Delgado-Rizo",PMC10487622,International Journal of Molecular Sciences,2023-08-24,https://doi.org/10.3390/ijms241713162,This study investigated how antioxidant supplementation affects LPS-induced NET formation in neutrophils. Antioxidant combinations significantly reduced NET formation and oxidative stress markers in vitro.
"Food-Based Antioxidant Nutrition for Exercise Recovery and Training Adaptation: A Narrative Review and Conceptual Framework for Redox Signaling, Dietary Matrices, and Periodized Application",Hua Yang; Jingmei Dong; Jing Yang; Chieh-Chen Wu; Chun-Hsien Su,PMC13363514,Nutrients,2026-06-29,https://doi.org/10.3390/nu18132115,"Exercise-induced reactive oxygen and nitrogen species (RONS) serve as crucial signaling molecules for training adaptation, mitochondrial biogenesis, and inflammatory resolution, rather than being mere"
Dietary nanocomposite of vitamin C and vitamin E enhanced the performance of  Nile tilapia,"Ahmed H. Sherif, Riad H. Khalil, Talaat S. Talaat, Mohamed Z. Baromh, Mahmoud A. Elnagar",PMC11231345,PMC,2024-07-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11231345/,"A nanocomposite of vitamins C and E was fed to Nile tilapia. This dietary nanocomposite significantly improved fish growth, immunity, and antioxidant levels, with the combined VCE-nanoparticle form showing the greatest benefits."
"Effects of Resistance Training Combined with Vitamin D Supplementation on Health-Related Variables in the Elderly: Muscle Strength, Body Composition, and Inflammatory Status","Lorena Cristina Ribeiro da Rosa, Paulo de Tarso Veras Farinatti, Maria Izabel Ferreira Batista, Hile...",PMC12652358,International Journal of Environmental Research and Public Health,2025-11-10,https://doi.org/10.3390/ijerph22111695,"This study examined the effects of resistance training plus vitamin D supplementation on older adults. The combination did not improve strength, body composition, or inflammation more than resistance training alone."
Update: Is exercise-induced oxidative stress a friend or foe?,Scott K. Powers; Mari Carmen Gomez-Cabrera,PMC13159460,biomedrxiv,2026-04-01,https://doi.org/10.1016/j.smhs.2026.03.006,"Exercise increases reactive oxygen species (ROS), which can cause oxidative damage. However, these ROS also act as signaling molecules, promoting beneficial exercise adaptations like increased mitochondria and antioxidant capacity. The net effect of exercise-induced ROS is a balance between damage and adaptive signaling."
The Effects of a Multiflavonoid Supplement on Vascular and Hemodynamic Parameters following Acute Exercise,"Rebecca M. Kappus, Chelsea D. Curry, Steve McAnulty, Janice Welsh, David Morris, David C. Nieman, Je...",PMC3236420,PMC,2011-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3236420/,A study investigated the effects of a multiflavonoid supplement on vascular and hemodynamic parameters during postexercise hypotension. The supplement enhanced postexercise blood pressure reduction and improved vascular distensibility compared to placebo.
Marginal vitamin C status is associated with reduced fat oxidation during submaximal exercise in young adults,"Carol S Johnston, Corinne Corte, Pamela D Swan",PMC1564400,PMC,2006-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1564400/,"Marginal vitamin C status was studied in relation to fat oxidation during submaximal exercise. Low vitamin C status was associated with reduced fat oxidation, which was improved by vitamin C repletion."
Vitamin C may alleviate exercise-induced bronchoconstriction: a meta-analysis,Harri Hemilä,PMC3686214,BMJ Open,2013-01-01,https://doi.org/10.1136/bmjopen-2012-002416,This meta-analysis examined if vitamin C affects exercise-induced bronchoconstriction. Vitamin C administration significantly reduced post-exercise FEV1 decline and the proportion of participants experiencing EIB.
Reactive oxygen species promote endurance exercise-induced adaptations in skeletal muscles,"Scott K. Powers, Zsolt Radak, Li Li Ji, Malcolm Jackson",PMC11336304,PMC,2024-05-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11336304/,"Contracting skeletal muscles produce reactive oxygen species (ROS), particularly hydrogen peroxide, which are essential for exercise-induced adaptations. These ROS activate signaling pathways that promote mitochondrial biogenesis and the expression of key muscle proteins."
Exercise Training Combined with  Bifidobacterium Longum  OLP-01 Supplementation Improves Exercise Physiological Adaption and Performance,"Wen-Ching Huang, Yi-Ju Hsu, Chi-Chang Huang, Hsuan-Chen Liu, Mon-Chien Lee",PMC7231274,PMC,2020-04-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7231274/,"This study investigated the effects of exercise training combined with *Bifidobacterium longum* OLP-01 supplementation in mice. The combination significantly improved exercise performance, reduced fatigue markers, and ameliorated exercise-induced inflammation and injury."
Combined high-intensity interval training and green tea supplementation enhance metabolic and antioxidant status in response to acute exercise in overweight women,"Elham Ghasemi, Mohammad Esmaeil Afzalpour, Shila Nayebifar",PMC10718018,PMC,2020-06-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10718018/,High-intensity interval training combined with green tea supplementation was studied in overweight women. This combination significantly improved metabolic and antioxidant status compared to training or supplementation alone.
Can Antioxidants Protect Against Disuse Muscle Atrophy?,Scott K. Powers,PMC4213375,"Sports Medicine (Auckland, N.z.)",2014-10-30,https://doi.org/10.1007/s40279-014-0255-x,This review examines the role of radicals in disuse muscle atrophy and analyzes literature on antioxidant effects. Evidence suggests specific antioxidants may help delay muscle loss due to inactivity.
Pterostilbene Enhances Endurance Capacity via Promoting Skeletal Muscle Adaptations to Exercise Training in Rats,"Jiawei Zheng, Wujian Liu, Xiaohui Zhu, Li Ran, Hedong Lang, Long Yi, Mantian Mi, Jundong Zhu",PMC6982856,Molecules,2020-01-02,https://doi.org/10.3390/molecules25010186,"Pterostilbene (PST) was studied for its effects on skeletal muscle adaptations to exercise training in rats. PST supplementation enhanced exercise-induced improvements in endurance capacity by promoting slow-twitch fiber formation, angiogenesis, and mitochondrial biogenesis."
The effect of vitamin C on bronchoconstriction and respiratory symptoms caused by exercise: a review and statistical analysis,Harri Hemilä,PMC4363347,PMC,2014-11-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4363347/,Vitamin C was studied for its effects on exercise-induced bronchoconstriction and respiratory symptoms. It significantly reduced post-exercise lung function decline and the incidence of respiratory symptoms.
Nutritional Supplements to Support Resistance Exercise in Countering the Sarcopenia of Aging,"James McKendry, Brad S. Currier, Changhyun Lim, Jonathan C. Mcleod, Aaron C.Q. Thomas, Stuart M. Phi...",PMC7399875,PMC,2020-07-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399875/,"This review examines nutritional strategies to enhance resistance training for combating age-related muscle loss. Combining resistance exercise with specific nutrients and supplements can optimize muscle growth and maintenance, supporting healthspan in older adults."
Effect of endurance training and cinnamon supplementation on post-exercise oxidative responses in rats,"Gholamreza Dehghan, Mehrnoosh Shaghaghi, Afshar Jafari, Mustafa Mohammadi, Reza Badalzadeh",PMC5019312,Molecular Biology Research Communications,2014-12-01,,This study investigated the effects of endurance training and cinnamon supplementation on oxidative stress in rats after exhaustive exercise. The findings indicate that combining training and cinnamon supplementation offers the greatest protection against exercise-induced oxidative damage.
Individualised Exercise Training Enhances Antioxidant Buffering Capacity in Idiopathic Pulmonary Fibrosis,"Tim J. M. Wallis, Magdalena Minnion, Anna Freeman, Andrew Bates, James M. Otto, Stephen A. Wootton, ...",PMC10451244,PMC,2023-08-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10451244/,"An 8-week individualized exercise program was studied in idiopathic pulmonary fibrosis (IPF) patients. The program improved exercise capacity and antioxidant buffering capacity, suggesting a potential mechanism for exercise benefits."
Repeated Supramaximal Exercise-Induced Oxidative Stress: Effect of β-Alanine Plus Creatine Supplementation,"Muaz Belviranli, Nilsel Okudan, Serkan Revan, Serdar Balci, Hakki Gokbel",PMC4870821,PMC,2016-03-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4870821/,"This study examined the impact of beta-alanine and creatine supplementation on oxidative stress markers during repeated high-intensity exercise. Beta-alanine supplementation showed a limited antioxidant effect, with some improvements in glutathione levels and total antioxidant capacity observed."
The interaction effects of aerobic exercise training and vitamin D supplementation on plasma lipid profiles and insulin resistance in ovariectomized rats,"Parvin Babaei, Arsalan Damirchi, Rastegar Hoseini",PMC4624118,Journal of Exercise Nutrition & Biochemistry,2015-09-01,https://doi.org/10.5717/jenb.2015.15070703,This study investigated the combined effects of aerobic exercise and vitamin D on ovariectomized rats. The combination significantly improved lipid profiles and reduced insulin resistance.
Effect of carbohydrate–protein supplementation on endurance training adaptations,"Abdullah F. Alghannam, Iain Templeman, Joel E. Thomas, Dawid Jedrzejewski, Samuel Griffiths, Joseph ...",PMC7502056,European Journal of Applied Physiology,2020-08-05,https://doi.org/10.1007/s00421-020-04450-1,"This study investigated the effect of post-exercise carbohydrate-protein supplementation on endurance training adaptations in men and women. Post-exercise protein supplementation increased mTOR gene expression, but did not enhance improvements in maximal oxygen uptake compared to carbohydrate-only supplementation."
Vitamin E Supplementation Delays Cellular Senescence  In Vitro,"Giorgio La Fata, Nicole Seifert, Peter Weber, M. Hasan Mohajeri",PMC4647025,BioMed Research International,2015-01-01,https://doi.org/10.1155/2015/563247,This study investigated vitamin E's effect on cellular senescence in human cells. Vitamin E supplementation reduced senescent cells by downregulating P21 expression.
Impact of Polyphenol Antioxidants on Cycling Performance and Cardiovascular Function,"Joel D. Trinity, Matthew D. Pahnke, Justin R. Trombold, Edward F. Coyle",PMC3967193,PMC,2014-03-24,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3967193/,"Polyphenol antioxidants were supplemented to endurance athletes for 7 days, followed by exercise testing in the heat. Supplementation did not improve cycling performance or alter cardiovascular and thermoregulatory responses."
Impact of Polyphenol Supplementation on Acute and Chronic Response to Resistance Training,"Kyle S. Beyer, Jeffrey R. Stout, David H. Fukuda, Adam R. Jajtner, Jeremy R. Townsend, David D. Chur...",PMC5662159,Journal of Strength and Conditioning Research,2017-11-01,https://doi.org/10.1519/JSC.0000000000002104,This study examined polyphenol blend supplementation's effects on resistance training adaptations. Supplementation increased antioxidant capacity but did not alter strength gains compared to placebo.
"Supplementation of L-Arginine, L-Glutamine, Vitamin C, Vitamin E, Folic Acid, and Green Tea Extract Enhances Serum Nitric Oxide Content and Antifatigue Activity in Mice","Yi-Ming Chen, Huashuai Li, Yen-Shuo Chiu, Chi-Chang Huang, Wen-Chyuan Chen",PMC7171648,PMC,2020-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7171648/,"A combined extract of L-arginine, L-glutamine, vitamins C and E, folic acid, and green tea extract was administered to mice. This supplementation increased nitric oxide content and improved exercise performance, suggesting an antifatigue effect."
"Effects of protein supplementation on body composition, physiological adaptations, and performance during endurance training: a systematic review and meta-analysis","Yang Xiao, ZhengWu Deng, Wei Sun, JiaYi Li, WeiFeng Gao",PMC12369418,Frontiers in Nutrition,2025-08-07,https://doi.org/10.3389/fnut.2025.1663860,"This systematic review and meta-analysis examined protein supplementation's effects during endurance training. Protein supplementation modestly improved time to exhaustion and lean body mass, with potential VO2max benefits for untrained individuals."
Vitamin D3 supplementation enhances the effect of aerobic water-based training on physical fitness indices in obese and overweight menopausal women: A randomized controlled trial,"Foroozandeh Zaravar, Golamhossein Tamaddon, Mohammadamin Safari, Leila Zaravar, Maryam Koushkie Jahr...",PMC12317169,Women's Health,2025-07-30,https://doi.org/10.1177/17455057251361255,"This study investigated the effects of water-based aerobic training and vitamin D3 supplementation on overweight/obese postmenopausal women. Combining both interventions significantly improved BMI, handgrip strength, and gait speed more than either alone."
Comparative effects of vitamin D and vitamin C supplementations with and without endurance physical activity on metabolic syndrome patients: a randomized controlled trial,"Halgord Ali M. Farag, Mohammad Javad Hosseinzadeh-Attar, Belal A. Muhammad, Ahmad Esmaillzadeh, Abde...",PMC6225665,Diabetology & Metabolic Syndrome,2018-11-08,https://doi.org/10.1186/s13098-018-0384-8,"This study compared vitamin D and C supplementation with and without exercise in metabolic syndrome patients. Combining supplements with exercise maximized benefits, particularly for vitamin D regarding glucose, cholesterol, and blood pressure."
Resistance Exercise Associated with Camu-Camu ( Myrciaria dubia ) and Creatine Supplementation Modulates Antioxidant Response and Cardiac Parameters in Wistar Rats,"Thaís Cupertino Fialho, Lívia Carvalho Sette Abrantes, Karina Vitória Cipriana Martins, Renner Phili...",PMC12655332,PMC,2025-11-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12655332/,"Resistance exercise combined with camu-camu and creatine supplementation was studied in rats. This combination improved antioxidant capacity, enzyme activity, and cardiac muscle fiber size."
Impact of exercise training and supplemental oxygen on submaximal exercise performance in patients with COPD,"Daniel Neunhäuserer, Bernhard Reich, Barbara Mayr, Bernhard Kaiser, Bernd Lamprecht, David Niedersee...",PMC7984048,Scandinavian Journal of Medicine & Science in Sports,2020-11-20,https://doi.org/10.1111/sms.13870,"This study examined the effects of exercise training with and without supplemental oxygen on COPD patients' submaximal exercise performance. Exercise training improved exercise tolerance and capacity, with supplemental oxygen having minimal additional benefits."
Diclofenac Administration after Physical Training Blunts Adaptations of Peripheral Systems and Leads to Losses in Exercise Performance: In Vivo and In Silico Analyses,"Rômulo Pillon Barcelos, Frederico Diniz Lima, Aline Alves Courtes, Ingrid Kich da Silva, Jose Eduard...",PMC8389246,PMC,2021-08-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8389246/,"This study investigated diclofenac's impact on exercise adaptations in rats. Diclofenac blunted exercise-induced performance gains and tissue adaptations, despite reducing inflammation."
Editorial: Exercise-induced oxidative stress and the role of antioxidants in sport and exercise,"Hannah J. Moir, Marcin Maciejczyk, Mateusz Maciejczyk, Felipe J. Aidar, Hamid Arazi",PMC10466035,Frontiers in Sports and Active Living,2023-08-15,https://doi.org/10.3389/fspor.2023.1269826,
